vote_id,mep_id,vote_type
170167,97236,Against
170167,256978,Against
170167,197870,Against
170167,257437,Against
170167,190464,Against
170167,96697,Abstain
170167,197556,Abstain
170167,257070,Abstain
170167,197763,Abstain
170167,257069,Abstain
170167,206158,Abstain
170167,256834,Abstain
170167,198176,Abstain
170167,38511,Abstain
170167,220897,Abstain
170167,125001,Abstain
170167,257300,Abstain
170167,257298,Abstain
170167,257123,Abstain
170167,257023,Abstain
170167,125023,Abstain
170167,197470,Abstain
170168,197556,For
170168,256858,For
170168,23868,For
170168,257005,For
170168,124858,For
170168,256851,For
170168,25758,For
170168,256939,For
170168,257007,For
170168,23699,For
170168,249982,For
170168,197734,For
170168,257018,For
170168,125093,For
170168,256969,For
170168,96653,For
170168,124834,For
170168,256966,For
170168,256967,For
170168,256955,For
170168,197403,For
170168,256934,For
170168,256936,For
170168,256899,For
170168,233862,For
170168,257101,For
170168,257160,For
170168,257138,For
170168,197701,For
170168,197533,For
170168,197684,For
170168,187917,For
170168,124984,For
170168,197574,For
170168,197529,For
170168,257023,For
170168,257155,For
170168,197468,For
170168,256961,For
170168,256823,For
170168,256913,For
170168,257299,For
170168,257012,For
170168,257092,For
170168,197416,For
170168,256912,For
170168,125023,For
170168,256890,For
170168,197699,For
170168,257129,For
170168,257063,For
170168,236053,For
170168,245770,For
170168,257140,For
170168,257083,For
170168,30482,For
170168,257135,For
170168,257126,For
170168,256927,For
170168,256911,For
170168,257127,For
170168,257009,For
170168,2268,For
170168,256910,For
170168,124813,For
170168,257133,For
170168,257015,For
170168,197449,For
170168,257132,For
170168,257016,For
170168,24942,For
170168,2152,For
170168,197832,For
170168,257139,For
170168,256956,Against
170168,257117,Against
170168,257000,Against
170168,4746,Against
170168,23788,Against
170168,257073,Against
170168,197501,Against
170168,99878,Against
170168,257096,Against
170168,257147,Against
170168,257094,Against
170168,257095,Against
170168,257091,Against
170168,96810,Against
170168,197607,Against
170168,198490,Against
170168,257097,Against
170168,256986,Against
170168,197794,Against
170168,257055,Against
170168,257144,Against
170168,197516,Against
170168,257056,Against
170168,197469,Against
170168,256900,Against
170168,220871,Against
170168,256845,Against
170168,197493,Against
170168,257149,Against
170168,257077,Against
170168,256922,Against
170168,197824,Against
170168,257060,Against
170168,257080,Against
170168,239260,Against
170168,257058,Against
170168,257086,Against
170168,257150,Against
170168,257115,Against
170168,257145,Against
170168,256907,Against
170168,197820,Against
170168,257104,Against
170168,197773,Against
170168,197545,Against
170168,257113,Against
170168,257109,Against
170168,257025,Against
170168,257119,Against
170168,197553,Against
170168,204346,Against
170168,257116,Against
170168,257090,Against
170168,96697,Against
170168,257163,Against
170168,256925,Against
170168,256806,Against
170168,257258,Against
170168,256884,Against
170168,257099,Against
170168,256811,Against
170168,257143,Against
170168,197537,Against
170168,197552,Against
170168,257052,Against
170168,123562,Against
170168,124877,Against
170168,197572,Against
170168,28615,Against
170168,124884,Against
170168,257457,Against
170168,257067,Against
170168,257022,Against
170168,198373,Against
170168,257019,Against
170168,256971,Against
170168,257021,Against
170168,256810,Against
170168,257043,Against
170168,197490,Against
170168,256820,Against
170168,24922,Against
170168,197492,Against
170168,256887,Against
170168,256947,Against
170168,197534,Against
170168,197679,Against
170168,197408,Against
170168,197778,Against
170168,197410,Against
170168,197648,Against
170168,251324,Against
170168,204129,Against
170168,257047,Against
170168,257081,Against
170168,257051,Against
170168,257296,Against
170168,28219,Against
170168,256921,Against
170168,28390,Against
170168,124861,Against
170168,257034,Against
170168,257078,Against
170168,257028,Against
170168,256862,Against
170168,257030,Against
170168,204333,Against
170168,257237,Against
170168,197473,Against
170168,96787,Against
170168,99945,Against
170168,28226,Against
170168,96811,Against
170168,257035,Against
170168,197649,Against
170168,257137,Against
170168,256840,Against
170168,1917,Against
170168,197414,Against
170168,2341,Against
170168,257032,Against
170168,256866,Against
170168,251874,Against
170168,124807,Against
170168,125204,Against
170168,202036,Against
170168,256919,Against
170168,125027,Against
170168,97399,Against
170168,220908,Against
170168,256985,Against
170168,197514,Against
170168,193419,Against
170168,257033,Against
170168,197646,Against
170168,197412,Against
170168,22418,Against
170168,124895,Against
170168,96780,Against
170168,257065,Against
170168,256918,Against
170168,197517,Against
170168,257031,Against
170168,197840,Against
170168,96934,Against
170168,197839,Against
170168,125068,Against
170168,96668,Against
170168,256831,Against
170168,256973,Against
170168,197523,Against
170168,197406,Against
170168,256846,Against
170168,256861,Against
170168,197525,Against
170168,97968,Against
170168,197843,Against
170168,256864,Against
170168,256865,Against
170168,257261,Against
170168,256920,Against
170168,95074,Against
170168,23781,Against
170168,204336,Against
170168,1927,Against
170168,124808,Against
170168,96791,Against
170168,124806,Against
170168,190713,Against
170168,257082,Against
170168,124828,Against
170168,96936,Against
170168,197662,Against
170168,256943,Against
170168,256974,Against
170168,28400,Against
170168,197711,Against
170168,72779,Against
170168,257151,Against
170168,124802,Against
170168,256847,Against
170168,257039,Against
170168,4289,Against
170168,107212,Against
170168,257049,Against
170168,110673,Against
170168,197738,Against
170168,197404,Against
170168,257128,Against
170168,257041,Against
170168,124850,Against
170168,188945,Against
170168,188096,Against
170168,125670,Against
170168,98219,Against
170168,256809,Against
170168,256979,Against
170168,197422,Against
170168,28223,Against
170168,197425,Against
170168,86057,Against
170168,197426,Against
170168,125325,Against
170168,197417,Against
170168,197784,Against
170168,256889,Against
170168,257068,Against
170168,119435,Against
170168,257026,Against
170168,256863,Against
170168,257089,Against
170168,256968,Against
170168,204449,Against
170168,197402,Against
170168,256814,Against
170168,125104,Against
170168,219652,Against
170168,124795,Against
170168,256804,Against
170168,256950,Against
170168,28617,Against
170168,37324,Against
170168,256983,Against
170168,96756,Against
170168,98582,Against
170168,124726,Against
170168,96761,Against
170168,125065,Against
170168,204400,Against
170168,197863,Against
170168,197429,Against
170168,197405,Against
170168,257046,Against
170168,28229,Against
170168,256977,Against
170168,39725,Against
170168,197652,Against
170168,197421,Against
170168,197606,Against
170168,124713,Against
170168,124893,Against
170168,197621,Against
170168,185341,Against
170168,96933,Against
170168,124973,Against
170168,256852,Against
170168,256998,Against
170168,256881,Against
170168,101039,Against
170168,257024,Against
170168,257064,Against
170168,257072,Against
170168,197829,Against
170168,220840,Against
170168,197786,Against
170168,257131,Against
170168,96826,Against
170168,256981,Against
170168,260724,Against
170168,256853,Against
170168,192254,Against
170168,256857,Against
170168,28150,Against
170168,125052,Against
170168,23816,Against
170168,124715,Against
170168,197528,Against
170168,256909,Against
170168,256996,Against
170168,261038,Against
170168,256860,Against
170168,256954,Against
170168,257029,Against
170168,257054,Against
170168,256843,Against
170168,204414,Against
170168,256844,Against
170168,197578,Against
170168,213330,Against
170168,197825,Against
170168,256991,Against
170168,256855,Against
170168,257050,Against
170168,197831,Against
170168,197580,Against
170168,256850,Against
170168,185771,Against
170168,257125,Against
170168,5736,Against
170168,256859,Against
170168,256987,Against
170168,256869,Against
170168,197400,Against
170168,204332,Against
170168,124766,Against
170168,197781,Against
170168,257003,Against
170168,257110,Against
170168,257020,Against
170168,197577,Against
170168,256841,Against
170168,96711,Against
170168,256891,Against
170168,197463,Against
170168,197558,Against
170168,257014,Against
170168,257057,Against
170168,257297,Against
170168,256870,Against
170168,197430,Against
170168,197589,Against
170168,257038,Against
170168,256970,Against
170168,96940,Against
170168,840,Against
170168,204419,Against
170168,197557,Against
170168,197543,Against
170168,197444,Against
170168,135511,Against
170168,198073,Against
170168,197770,Against
170168,197624,Against
170168,197447,Against
170168,257256,Against
170168,197401,Against
170168,257013,Against
170168,191693,Against
170168,197818,Against
170168,22858,Against
170168,257037,Against
170168,197445,Against
170168,198084,Against
170168,257300,Against
170168,257259,Against
170168,257298,Against
170168,257301,Against
170168,257010,Against
170168,197432,Against
170168,129073,Against
170168,257257,Against
170168,256815,Against
170168,256946,Against
170168,256926,Against
170168,256962,Against
170168,197672,Against
170168,124700,Against
170168,257438,Against
170168,256976,Against
170168,257061,Against
170168,130100,Against
170168,197502,Against
170168,214839,Against
170168,197769,Against
170168,220801,Against
170168,257011,Against
170168,197581,Against
170168,197842,Against
170168,256807,Against
170168,119652,Against
170168,202073,Against
170168,256829,Against
170168,28307,Against
170168,247735,Against
170168,197658,Against
170168,124867,Against
170168,197498,Against
170168,197435,Against
170168,96681,Against
170168,257108,Against
170168,112748,Against
170168,197440,Against
170168,257100,Against
170168,257002,Against
170168,256880,Against
170168,197782,Against
170168,245018,Against
170168,257169,Against
170168,256937,Against
170168,256938,Against
170168,38542,Against
170168,257122,Against
170168,257087,Against
170168,33998,Against
170168,1294,Against
170168,197579,Against
170168,237465,Against
170168,257088,Against
170168,257098,Against
170168,256906,Against
170168,197391,Against
170168,101585,Against
170168,197702,Against
170168,28298,Against
170168,96833,Against
170168,256901,Against
170168,197694,Against
170168,257075,Against
170168,257059,Against
170168,257079,Against
170168,197718,Against
170168,257102,Against
170168,124785,Against
170168,256830,Against
170168,197618,Against
170168,256803,Against
170168,197682,Against
170168,197800,Against
170168,197392,Against
170168,256992,Against
170168,112747,Against
170168,256898,Against
170168,256908,Against
170168,1909,Against
170168,230085,Against
170168,125042,Against
170168,96812,Against
170168,197721,Against
170168,257124,Against
170168,197719,Against
170168,91636,Against
170168,256824,Against
170168,257727,Against
170168,124691,Against
170168,204418,Against
170168,257053,Against
170168,256994,Against
170168,197497,Against
170168,124722,Against
170168,28347,Against
170168,124799,Against
170168,257103,Against
170168,257111,Against
170168,88882,Against
170168,124836,Against
170168,257238,Against
170168,256993,Against
170168,244571,Against
170168,256903,Against
170168,197845,Against
170168,124846,Against
170168,112744,Against
170168,256902,Against
170168,96998,Against
170168,229839,Against
170168,256935,Against
170168,218347,Against
170168,257121,Against
170168,256904,Against
170168,257066,Against
170168,204413,Against
170168,257170,Against
170168,197722,Against
170168,257001,Against
170168,256905,Against
170168,37312,Against
170168,257084,Against
170168,256999,Against
170168,197677,Against
170168,96932,Against
170168,257085,Against
170168,257071,Against
170168,210480,Against
170168,197591,Against
170168,256885,Against
170168,257148,Against
170168,197810,Against
170168,5729,Against
170168,260035,Against
170168,34232,Against
170168,185619,Against
170168,5392,Against
170168,257106,Against
170168,28419,Against
170168,197439,Against
170168,256964,Against
170168,197772,Against
170168,256990,Against
170168,256965,Against
170168,256978,Against
170168,197870,Against
170168,257437,Against
170168,197475,Abstain
170168,256951,Abstain
170168,256929,Abstain
170168,256948,Abstain
170168,256945,Abstain
170168,190574,Abstain
170168,256808,Abstain
170168,256942,Abstain
170168,256941,Abstain
170168,256957,Abstain
170168,256924,Abstain
170168,257262,Abstain
170168,256959,Abstain
170168,257255,Abstain
170168,257070,Abstain
170168,197763,Abstain
170168,257260,Abstain
170168,257069,Abstain
170168,257120,Abstain
170168,257118,Abstain
170168,113523,Abstain
170168,28122,Abstain
170168,257040,Abstain
170168,206158,Abstain
170168,197691,Abstain
170168,131580,Abstain
170168,261797,Abstain
170168,256878,Abstain
170168,236050,Abstain
170168,256886,Abstain
170168,256834,Abstain
170168,256874,Abstain
170168,256876,Abstain
170168,256896,Abstain
170168,197628,Abstain
170168,94649,Abstain
170168,198176,Abstain
170168,189065,Abstain
170168,197627,Abstain
170168,256872,Abstain
170168,256895,Abstain
170168,197623,Abstain
170168,38511,Abstain
170168,256883,Abstain
170168,197687,Abstain
170168,126699,Abstain
170168,256877,Abstain
170168,256882,Abstain
170168,197690,Abstain
170168,88552,Abstain
170168,256871,Abstain
170168,220897,Abstain
170168,200345,Abstain
170168,256888,Abstain
170168,256875,Abstain
170168,125001,Abstain
170168,261796,Abstain
170168,257123,Abstain
170168,256805,Abstain
170168,124736,Abstain
170168,127766,Abstain
170168,197448,Abstain
170168,256995,Abstain
170168,197470,Abstain
170168,256915,Abstain
170168,86793,Abstain
170168,197503,Abstain
170168,96725,Abstain
170168,106936,Abstain
170168,183916,Abstain
170168,96752,Abstain
170168,197398,Abstain
170168,197395,Abstain
170168,197460,Abstain
170168,197461,Abstain
170168,96675,Abstain
170168,197462,Abstain
170168,208722,Abstain
170168,193292,Abstain
170168,197464,Abstain
170168,197802,Abstain
170168,257044,Abstain
170168,198076,Abstain
170168,197466,Abstain
170168,197573,Abstain
170168,256813,Abstain
170168,103381,Abstain
170168,197500,Abstain
170168,256917,Abstain
170168,256833,Abstain
170168,111412,Abstain
170168,256916,Abstain
170168,97236,Abstain
170168,190464,Abstain
170172,257093,For
170172,257147,For
170172,257095,For
170172,96810,For
170172,257097,For
170172,257149,For
170172,197824,For
170172,239260,For
170172,257150,For
170172,257163,For
170172,257099,For
170172,256951,For
170172,257005,For
170172,256851,For
170172,23699,For
170172,197734,For
170172,257018,For
170172,125093,For
170172,96653,For
170172,256971,For
170172,124834,For
170172,256955,For
170172,256810,For
170172,197490,For
170172,113523,For
170172,24922,For
170172,197492,For
170172,197778,For
170172,251324,For
170172,204129,For
170172,257047,For
170172,257081,For
170172,257051,For
170172,257296,For
170172,28122,For
170172,124861,For
170172,257078,For
170172,257028,For
170172,256862,For
170172,96787,For
170172,28226,For
170172,197649,For
170172,197414,For
170172,2341,For
170172,257032,For
170172,256866,For
170172,256985,For
170172,197514,For
170172,193419,For
170172,257033,For
170172,197646,For
170172,124895,For
170172,257065,For
170172,197517,For
170172,257031,For
170172,96934,For
170172,197839,For
170172,96668,For
170172,197523,For
170172,256861,For
170172,197525,For
170172,256864,For
170172,256865,For
170172,257261,For
170172,95074,For
170172,23781,For
170172,96791,For
170172,257082,For
170172,124802,For
170172,107212,For
170172,257049,For
170172,110673,For
170172,197738,For
170172,257041,For
170172,206158,For
170172,98219,For
170172,28223,For
170172,86057,For
170172,256889,For
170172,257068,For
170172,119435,For
170172,257026,For
170172,256863,For
170172,256968,For
170172,204449,For
170172,219652,For
170172,256804,For
170172,28617,For
170172,37324,For
170172,197863,For
170172,257046,For
170172,39725,For
170172,197421,For
170172,124713,For
170172,124893,For
170172,185341,For
170172,256987,For
170172,256869,For
170172,197400,For
170172,204332,For
170172,124766,For
170172,197781,For
170172,257003,For
170172,257110,For
170172,257020,For
170172,197577,For
170172,96711,For
170172,197558,For
170172,257014,For
170172,257297,For
170172,256870,For
170172,197589,For
170172,257038,For
170172,256970,For
170172,96940,For
170172,840,For
170172,204419,For
170172,197557,For
170172,197543,For
170172,135511,For
170172,198073,For
170172,197770,For
170172,197447,For
170172,257256,For
170172,197401,For
170172,257013,For
170172,191693,For
170172,197818,For
170172,22858,For
170172,257037,For
170172,198084,For
170172,257300,For
170172,257259,For
170172,257298,For
170172,257301,For
170172,257010,For
170172,257257,For
170172,256815,For
170172,197672,For
170172,124700,For
170172,257438,For
170172,256976,For
170172,130100,For
170172,197502,For
170172,214839,For
170172,197769,For
170172,257011,For
170172,197581,For
170172,197842,For
170172,256807,For
170172,197403,For
170172,119652,For
170172,202073,For
170172,257123,For
170172,256829,For
170172,28307,For
170172,256934,For
170172,256936,For
170172,247735,For
170172,197658,For
170172,124867,For
170172,197498,For
170172,197435,For
170172,96681,For
170172,257108,For
170172,112748,For
170172,197440,For
170172,257100,For
170172,257002,For
170172,256880,For
170172,197782,For
170172,245018,For
170172,257169,For
170172,256937,For
170172,256938,For
170172,38542,For
170172,257122,For
170172,257087,For
170172,33998,For
170172,1294,For
170172,197579,For
170172,237465,For
170172,257088,For
170172,257098,For
170172,256906,For
170172,197391,For
170172,101585,For
170172,197702,For
170172,28298,For
170172,96833,For
170172,256901,For
170172,197694,For
170172,257075,For
170172,257059,For
170172,257079,For
170172,197718,For
170172,257102,For
170172,124785,For
170172,256830,For
170172,197618,For
170172,256803,For
170172,197682,For
170172,197800,For
170172,197392,For
170172,256992,For
170172,112747,For
170172,256898,For
170172,256908,For
170172,1909,For
170172,256899,For
170172,230085,For
170172,125042,For
170172,96812,For
170172,197721,For
170172,257124,For
170172,197719,For
170172,91636,For
170172,256824,For
170172,257727,For
170172,124691,For
170172,204418,For
170172,257053,For
170172,256994,For
170172,197497,For
170172,257105,For
170172,124722,For
170172,28347,For
170172,124799,For
170172,257103,For
170172,257111,For
170172,88882,For
170172,233862,For
170172,124836,For
170172,257238,For
170172,256993,For
170172,244571,For
170172,256903,For
170172,197845,For
170172,124846,For
170172,112744,For
170172,256902,For
170172,96998,For
170172,229839,For
170172,256935,For
170172,218347,For
170172,257121,For
170172,256904,For
170172,257066,For
170172,204413,For
170172,257170,For
170172,197722,For
170172,257001,For
170172,256905,For
170172,37312,For
170172,257084,For
170172,256999,For
170172,197677,For
170172,96932,For
170172,257085,For
170172,257101,For
170172,257160,For
170172,257071,For
170172,210480,For
170172,197591,For
170172,256885,For
170172,257148,For
170172,197810,For
170172,5729,For
170172,260035,For
170172,34232,For
170172,185619,For
170172,5392,For
170172,257106,For
170172,28419,For
170172,256805,For
170172,257138,For
170172,197701,For
170172,197533,For
170172,197684,For
170172,187917,For
170172,124984,For
170172,197574,For
170172,197529,For
170172,257023,For
170172,257155,For
170172,197468,For
170172,256961,For
170172,256823,For
170172,256913,For
170172,257299,For
170172,257012,For
170172,257092,For
170172,197416,For
170172,256912,For
170172,125023,For
170172,256890,For
170172,197699,For
170172,124736,For
170172,257129,For
170172,257063,For
170172,236053,For
170172,245770,For
170172,257140,For
170172,257083,For
170172,30482,For
170172,257135,For
170172,256952,For
170172,257126,For
170172,256927,For
170172,256911,For
170172,257127,For
170172,127766,For
170172,190517,For
170172,257009,For
170172,2268,For
170172,256910,For
170172,124813,For
170172,257133,For
170172,197448,For
170172,257015,For
170172,197449,For
170172,197439,For
170172,256995,For
170172,197470,For
170172,256915,For
170172,86793,For
170172,197503,For
170172,96725,For
170172,106936,For
170172,183916,For
170172,96752,For
170172,197398,For
170172,197395,For
170172,197460,For
170172,197461,For
170172,96675,For
170172,257132,For
170172,197462,For
170172,257016,For
170172,208722,For
170172,193292,For
170172,24942,For
170172,197464,For
170172,197802,For
170172,257044,For
170172,198076,For
170172,2152,For
170172,197466,For
170172,197573,For
170172,256813,For
170172,103381,For
170172,197832,For
170172,256964,For
170172,197500,For
170172,256917,For
170172,256833,For
170172,257139,For
170172,111412,For
170172,256916,For
170172,197772,For
170172,256990,For
170172,256965,For
170172,97236,For
170172,256978,For
170172,197870,For
170172,257437,For
170172,190464,For
170172,4746,Against
170172,257096,Against
170172,257094,Against
170172,257091,Against
170172,197607,Against
170172,197794,Against
170172,257144,Against
170172,197469,Against
170172,256845,Against
170172,197493,Against
170172,256922,Against
170172,257145,Against
170172,197820,Against
170172,257104,Against
170172,257113,Against
170172,257109,Against
170172,257025,Against
170172,257090,Against
170172,256925,Against
170172,256806,Against
170172,256884,Against
170172,257143,Against
170172,197537,Against
170172,197552,Against
170172,123562,Against
170172,197475,Against
170172,256929,Against
170172,256948,Against
170172,256945,Against
170172,190574,Against
170172,256808,Against
170172,256942,Against
170172,256941,Against
170172,256957,Against
170172,256924,Against
170172,257262,Against
170172,256959,Against
170172,257070,Against
170172,197763,Against
170172,257260,Against
170172,257069,Against
170172,23868,Against
170172,257120,Against
170172,257007,Against
170172,198373,Against
170172,257118,Against
170172,249982,Against
170172,257043,Against
170172,256887,Against
170172,197534,Against
170172,197679,Against
170172,197408,Against
170172,197410,Against
170172,197648,Against
170172,28219,Against
170172,256921,Against
170172,28390,Against
170172,257034,Against
170172,257030,Against
170172,204333,Against
170172,257237,Against
170172,197473,Against
170172,99945,Against
170172,96811,Against
170172,257035,Against
170172,257137,Against
170172,256840,Against
170172,1917,Against
170172,251874,Against
170172,124807,Against
170172,125204,Against
170172,202036,Against
170172,256919,Against
170172,125027,Against
170172,97399,Against
170172,220908,Against
170172,262021,Against
170172,197412,Against
170172,22418,Against
170172,96780,Against
170172,256918,Against
170172,197840,Against
170172,256831,Against
170172,256973,Against
170172,197406,Against
170172,256846,Against
170172,197843,Against
170172,204336,Against
170172,124808,Against
170172,190713,Against
170172,124828,Against
170172,96936,Against
170172,256974,Against
170172,28400,Against
170172,197711,Against
170172,72779,Against
170172,257151,Against
170172,256847,Against
170172,257039,Against
170172,4289,Against
170172,257040,Against
170172,197404,Against
170172,257128,Against
170172,124850,Against
170172,188945,Against
170172,188096,Against
170172,125670,Against
170172,256809,Against
170172,256979,Against
170172,197422,Against
170172,197425,Against
170172,197426,Against
170172,125325,Against
170172,197417,Against
170172,197784,Against
170172,257089,Against
170172,197402,Against
170172,256814,Against
170172,125104,Against
170172,124795,Against
170172,256983,Against
170172,96756,Against
170172,98582,Against
170172,96761,Against
170172,204400,Against
170172,197429,Against
170172,197405,Against
170172,256977,Against
170172,197652,Against
170172,197606,Against
170172,197621,Against
170172,96933,Against
170172,197691,Against
170172,124973,Against
170172,131580,Against
170172,256852,Against
170172,261797,Against
170172,256998,Against
170172,256881,Against
170172,101039,Against
170172,257024,Against
170172,256878,Against
170172,257064,Against
170172,257072,Against
170172,197829,Against
170172,220840,Against
170172,197786,Against
170172,257131,Against
170172,236050,Against
170172,256886,Against
170172,96826,Against
170172,256981,Against
170172,256834,Against
170172,256874,Against
170172,260724,Against
170172,256853,Against
170172,192254,Against
170172,256857,Against
170172,256876,Against
170172,256896,Against
170172,28150,Against
170172,197628,Against
170172,125052,Against
170172,94649,Against
170172,23816,Against
170172,198176,Against
170172,124715,Against
170172,189065,Against
170172,197627,Against
170172,197528,Against
170172,256909,Against
170172,256996,Against
170172,261038,Against
170172,256860,Against
170172,256954,Against
170172,256872,Against
170172,256895,Against
170172,197623,Against
170172,257029,Against
170172,38511,Against
170172,257054,Against
170172,256843,Against
170172,256883,Against
170172,197687,Against
170172,126699,Against
170172,256877,Against
170172,204414,Against
170172,256844,Against
170172,256882,Against
170172,197690,Against
170172,88552,Against
170172,197578,Against
170172,213330,Against
170172,256871,Against
170172,197825,Against
170172,220897,Against
170172,256991,Against
170172,256855,Against
170172,257050,Against
170172,197831,Against
170172,200345,Against
170172,256888,Against
170172,197580,Against
170172,256850,Against
170172,256875,Against
170172,185771,Against
170172,257125,Against
170172,5736,Against
170172,256859,Against
170172,125001,Against
170172,261796,Against
170172,256841,Against
170172,256891,Against
170172,197463,Against
170172,257057,Against
170172,197430,Against
170172,197444,Against
170172,197445,Against
170172,197432,Against
170172,256946,Against
170172,256926,Against
170172,256962,Against
170172,257061,Against
170172,220801,Against
170172,256956,Abstain
170172,257117,Abstain
170172,257000,Abstain
170172,23788,Abstain
170172,257073,Abstain
170172,197501,Abstain
170172,99878,Abstain
170172,198490,Abstain
170172,256986,Abstain
170172,257055,Abstain
170172,197516,Abstain
170172,257056,Abstain
170172,256900,Abstain
170172,220871,Abstain
170172,257077,Abstain
170172,257060,Abstain
170172,257080,Abstain
170172,257058,Abstain
170172,257086,Abstain
170172,257115,Abstain
170172,256907,Abstain
170172,197773,Abstain
170172,197545,Abstain
170172,257119,Abstain
170172,197553,Abstain
170172,204346,Abstain
170172,257116,Abstain
170172,96697,Abstain
170172,257258,Abstain
170172,256811,Abstain
170172,257052,Abstain
170172,124877,Abstain
170172,197572,Abstain
170172,28615,Abstain
170172,124884,Abstain
170172,257457,Abstain
170172,197556,Abstain
170172,257255,Abstain
170172,256858,Abstain
170172,257067,Abstain
170172,124858,Abstain
170172,25758,Abstain
170172,256939,Abstain
170172,257022,Abstain
170172,257019,Abstain
170172,256969,Abstain
170172,257021,Abstain
170172,256966,Abstain
170172,256967,Abstain
170172,97968,Abstain
170172,28229,Abstain
170172,197624,Abstain
170172,129073,Abstain
170172,256839,Abstain
170173,4746,For
170173,257096,For
170173,257093,For
170173,257147,For
170173,257094,For
170173,257091,For
170173,96810,For
170173,197607,For
170173,257097,For
170173,256986,For
170173,197794,For
170173,257144,For
170173,197516,For
170173,257056,For
170173,197469,For
170173,220871,For
170173,197493,For
170173,257149,For
170173,256922,For
170173,197824,For
170173,239260,For
170173,257150,For
170173,257145,For
170173,256907,For
170173,197820,For
170173,257104,For
170173,197773,For
170173,257113,For
170173,257109,For
170173,257025,For
170173,197553,For
170173,257090,For
170173,96697,For
170173,257163,For
170173,256925,For
170173,256884,For
170173,257099,For
170173,256811,For
170173,257143,For
170173,123562,For
170173,197475,For
170173,256929,For
170173,256948,For
170173,257457,For
170173,256945,For
170173,190574,For
170173,256808,For
170173,256942,For
170173,256941,For
170173,256957,For
170173,256924,For
170173,257262,For
170173,256959,For
170173,257255,For
170173,257070,For
170173,257260,For
170173,257069,For
170173,23868,For
170173,257005,For
170173,257022,For
170173,257007,For
170173,198373,For
170173,257118,For
170173,257018,For
170173,257019,For
170173,96653,For
170173,256971,For
170173,257021,For
170173,256810,For
170173,257043,For
170173,113523,For
170173,24922,For
170173,197534,For
170173,197679,For
170173,197408,For
170173,197778,For
170173,197410,For
170173,197648,For
170173,251324,For
170173,204129,For
170173,28122,For
170173,28219,For
170173,256921,For
170173,28390,For
170173,257034,For
170173,257078,For
170173,257028,For
170173,256862,For
170173,257030,For
170173,204333,For
170173,197473,For
170173,96787,For
170173,99945,For
170173,96811,For
170173,257035,For
170173,197649,For
170173,257137,For
170173,256840,For
170173,1917,For
170173,197414,For
170173,257032,For
170173,256866,For
170173,251874,For
170173,124807,For
170173,125204,For
170173,202036,For
170173,256919,For
170173,125027,For
170173,97399,For
170173,220908,For
170173,262021,For
170173,193419,For
170173,257033,For
170173,197646,For
170173,197412,For
170173,22418,For
170173,96780,For
170173,256918,For
170173,197840,For
170173,96934,For
170173,197839,For
170173,256831,For
170173,256973,For
170173,197406,For
170173,256861,For
170173,97968,For
170173,197843,For
170173,256864,For
170173,256865,For
170173,257261,For
170173,256920,For
170173,95074,For
170173,204336,For
170173,1927,For
170173,124808,For
170173,124806,For
170173,190713,For
170173,124828,For
170173,96936,For
170173,256974,For
170173,28400,For
170173,197711,For
170173,257151,For
170173,124802,For
170173,256847,For
170173,257039,For
170173,4289,For
170173,107212,For
170173,257040,For
170173,110673,For
170173,197404,For
170173,257128,For
170173,124850,For
170173,188945,For
170173,188096,For
170173,125670,For
170173,256809,For
170173,256979,For
170173,197422,For
170173,28223,For
170173,197425,For
170173,197426,For
170173,125325,For
170173,197417,For
170173,197784,For
170173,256889,For
170173,119435,For
170173,257026,For
170173,256863,For
170173,257089,For
170173,256968,For
170173,204449,For
170173,197402,For
170173,256814,For
170173,125104,For
170173,219652,For
170173,124795,For
170173,256804,For
170173,28617,For
170173,37324,For
170173,256983,For
170173,96756,For
170173,98582,For
170173,96761,For
170173,204400,For
170173,197429,For
170173,197405,For
170173,28229,For
170173,256977,For
170173,39725,For
170173,197652,For
170173,197421,For
170173,197606,For
170173,124713,For
170173,197621,For
170173,185341,For
170173,96933,For
170173,197691,For
170173,124973,For
170173,131580,For
170173,256852,For
170173,261797,For
170173,256998,For
170173,256881,For
170173,101039,For
170173,256878,For
170173,257064,For
170173,257072,For
170173,220840,For
170173,197786,For
170173,257131,For
170173,236050,For
170173,256886,For
170173,256981,For
170173,256874,For
170173,256853,For
170173,192254,For
170173,256876,For
170173,256896,For
170173,197628,For
170173,94649,For
170173,189065,For
170173,197627,For
170173,197528,For
170173,256909,For
170173,256996,For
170173,261038,For
170173,256954,For
170173,256872,For
170173,256895,For
170173,197623,For
170173,257054,For
170173,256843,For
170173,256883,For
170173,197687,For
170173,126699,For
170173,256877,For
170173,256844,For
170173,256882,For
170173,197690,For
170173,88552,For
170173,197578,For
170173,256871,For
170173,197825,For
170173,256991,For
170173,257050,For
170173,200345,For
170173,256888,For
170173,197580,For
170173,256875,For
170173,185771,For
170173,257125,For
170173,5736,For
170173,261796,For
170173,124766,For
170173,197781,For
170173,257003,For
170173,197577,For
170173,256841,For
170173,197463,For
170173,197558,For
170173,197430,For
170173,197444,For
170173,197624,For
170173,197401,For
170173,257037,For
170173,197445,For
170173,197432,For
170173,129073,For
170173,256946,For
170173,256926,For
170173,256962,For
170173,257438,For
170173,256807,For
170173,101585,For
170173,197682,For
170173,256935,For
170173,37312,For
170173,197677,For
170173,197460,For
